SMILES	Cluster_ID	Fold
CO[N+]([O-])=CC(=O)NC=CC(=O)O	1081	0
COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2	1082	1
COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)OCCN1CCOCC1)C(=O)OC2	1083	2
COc1c(C)cc2c(c1O)C1C3Cc4c(OC(C)=O)c(C)c5c(c4C(CNC(=O)C=Cc4cccc(C(F)(F)F)c4)N3C(O)C(C2)N1C)OCO5	1084	3
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12	1085	4
COc1c(OC2OC(CO)C(O)C(O)C2O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1C(NC(C)=O)CC2	1086	0
COc1c2ccoc2nc2c(OC)c(OCC(O)C(C)(C)O)ccc12	1087	1
COc1c2occc2cc2ccc(=O)oc12	1088	2
COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC	1089	3
COc1cc(C(=O)NC2CCCNC2)cc(OC)c1OC	1090	4
COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC	1091	0
COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12	1092	1
COc1cc(C(=O)c2ccc(Cl)cc2)cc(OC)c1OCCN1CCOCC1	1093	2
COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1S(N)(=O)=O	1094	4
COc1cc(C)nc(-n2nc(C)cc2OC)n1	1095	3
COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC	1096	4
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O	1097	0
COc1cc(C=C2CCCC(=Cc3ccc(O)c(OC)c3)C2=O)ccc1O	1098	1
COc1cc(CCN)cc(OC)c1OC	1099	2
COc1cc(CCNCc2ccccc2OC)c(OC)cc1Cl	1100	3
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1Br	98	1
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC	98	1
COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C1(CC(O)CO)CC1	1101	4
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1	1102	0
COc1cc(N)cn[n+]1-c1ccccc1	1103	1
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1	1104	2
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1	1105	3
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12	1106	4
COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl	1107	0
COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC	1108	0
COc1cc(O)c(C(=O)Nc2nc(C(=O)NCCN(C(C)C)C(C)C)cs2)cc1OC	1109	2
COc1cc(OC)c(C=CS(=O)(=O)Cc2ccc(OC)c(NCC(=O)O)c2)c(OC)c1	1110	3
COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1	1111	4
COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC	1112	0
COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1	1113	1
COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ccnc2cc1OCC1(N)CC1	1114	2
COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1	1115	3
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2	1116	4
COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2C(CO)C(C)C	1117	0
COc1cc2c(cc1OC)-c1cc(=Nc3c(C)cc(C)cc3C)n(CCNC(N)=O)c(=O)n1CC2	1118	1
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2	1119	2
COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2	1120	3
COc1cc2c(cc1OC)C1CC(OC(=O)C(N)C(C)C)C(CC(C)C)CN1CC2	1121	4
COc1cc2c3cc1Oc1cc(ccc1O)CC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3N(C)CC2)CC[N+]1(C)C	1122	4
COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC	1123	1
COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC	1124	2
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC	1125	3
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC	1126	4
COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC	1127	0
COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O	1128	1
COc1cc2ncnc(N3CCC(Oc4cnc5ccccc5n4)C3)c2cc1OC	1129	2
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=CCN1CCCCC1	1130	3
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1	1131	4
COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O	99	0
COc1ccc(-c2cc(=O)c3c(OCCO)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O	99	0
COc1ccc(-c2cc(=S)ss2)cc1	1132	0
COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2	1133	1
COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1	1134	2
COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1	1135	3
COc1ccc(Br)c(F)c1[N+](=O)[O-]	1136	3
COc1ccc(C(=O)N2CCCC2=O)cc1	1137	0
COc1ccc(C(CN(C)C)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1	1138	1
COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1	1139	2
COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O	1140	3
COc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1OC	1141	4
COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1NC(=O)C(N)CO	1142	0
COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1OP(=O)(O)O	1143	1
COc1ccc(CC(C)(C)NCC(O)c2cc(O)cc3c2OCC(=O)N3)cc1	1144	2
COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC	1145	3
COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC	1146	4
COc1ccc(CCNCC(O)c2ccc(O)cc2)cc1OC	1147	0
COc1ccc(CCNCCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC	1148	1
COc1ccc(CCOC2CCCCC2N2CCC(O)C2)cc1OC	1149	2
COc1ccc(CN(C(=O)C(N)Cc2c(C)cc(C(N)=O)cc2C)C(C)c2ncc(-c3ccccc3)[nH]2)cc1C(=O)O	1150	4
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1	84	3
COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1	1151	3
COc1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(OC)c1OC	1152	4
COc1ccc(CN2CCNCC2)c(OC)c1OC	1153	0
COc1ccc(CNc2nc(N3CCCC3CO)ncc2C(=O)NCc2ncccn2)cc1Cl	1154	1
COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1	1155	2
COc1ccc(OC)c(C(O)C(C)N)c1	1156	3
COc1ccc(Oc2cc(N(C)CCOc3ccc(CC4SC(=O)NC4=O)cc3)ncn2)cc1	1157	4
COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2n1	1158	0
COc1ccc2[nH]c3c(c2c1)CCNC31CSC2c3c(OC(C)=O)c(C)c4c(c3C(COC1=O)N1C(O)C3Cc5cc(C)c(OC)c(O)c5C(C21)N3C)OCO4	1159	1
COc1ccc2c(C(=S)N(C)CC(=O)O)cccc2c1C(F)(F)F	1160	2
COc1ccc2c(OC3CC4C(=O)NC5(C(=O)NS(=O)(=O)C6CC6)CC5C=CCCCCN(C)C(=O)C4C3)cc(-c3nc(C(C)C)cs3)nc2c1C	1161	3
COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C	1162	4
COc1ccc2c(c1)CCC1C2CCC2(C)C(O)C(O)CC12	1163	0
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)C=Cc1ccccc1	1164	0
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1	100	4
COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1	100	4
COc1ccc2c(c1OC)C13CCN(C)C(C2)C1(O)CCC(O)C3	1165	2
COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314	1166	3
COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)NCCC314	1167	4
COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314	89	3
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341	8	0
COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341	90	4
COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2	1168	0
COc1ccc2cc(C(C)C(=O)O)ccc2c1	1169	1
COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)C3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1C(C2)[N+](C)(C)CC3	1170	2
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2	1171	3
COc1ccc2cccc(CCNC(C)=O)c2c1	1172	4
COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1	1173	0
COc1ccc2nc3cc(Cl)ccc3c(Nc3cc(CN4CCCC4)c(O)c(CN4CCCC4)c3)c2n1	1174	1
COc1cccc(-c2c(C)n(Cc3c(F)cccc3C(F)(F)F)c(=O)n(CC(NCCCC(=O)O)c3ccccc3)c2=O)c1F	1175	2
COc1cccc(C2(N3CCCCC3)CCCCC2)c1	1176	3
COc1cccc(CCc2ccccc2OCC(CN(C)C)OC(=O)CCC(=O)O)c1	1177	4
COc1cccc(N2CCN(C3=Nc4c(F)cccc4C(CC(=O)O)N3c3cc(C(F)(F)F)ccc3OC)CC2)c1	1178	2
COc1cccc(OC)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O	1179	2
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1	9	1
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(OC2CCCCO2)C(C)O1	9	1
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1	9	1
COc1cccc2c1c(O)c(C(=O)N(C)c1ccc(C(F)(F)F)cc1)c(=O)n2C	1180	3
COc1ccccc1CNC(=O)c1cc(-c2ccccc2)on1	1181	4
COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1	1182	0
COc1ccccc1OC(=O)c1ccccc1OC(C)=O	1183	1
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1	1184	2
COc1ccccc1OCC(O)COC(N)=O	1185	3
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12	1186	4
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO	1187	0
COc1ccnc(CS(=O)c2nc3cc(OC(F)F)ccc3[nH]2)c1OC	101	3
COc1ccnc(CS(=O)c2nc3ccc(-n4cccc4)cc3[nH]2)c1C	1188	1
COc1ccnc(CS(=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC	101	3
COc1cnc(-n2cnc(C)n2)c2c1c(C(=O)C(=O)N1CCN(C(=O)c3ccccc3)CC1)cn2COP(=O)(O)O	1189	2
COc1nc(C)nc(Cl)c1NC1=NCCN1	1190	3
COc1nc2ccc(Br)cc2cc1C(c1ccccc1)C(O)(CCN(C)C)c1cccc2ccccc12	1191	4
COc1ncc(F)c2nc(S(=O)(=O)Nc3c(F)cccc3F)nn12	1192	0
COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC	1193	1
COc1nsnc1NS(=O)(=O)c1ccc(N)cc1	1194	2
CP(=O)(O)CCC(N)C(=O)O	1195	3
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1	1196	4
CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1	1197	0
CS(=O)(=O)NC(=O)CCCC=CCC1C(=O)CC(O)C1C=CC(O)COc1ccccc1	1198	1
CS(=O)(=O)Nc1cc2occ(NC=O)c(=O)c2cc1Oc1ccccc1	1199	2
CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1	1200	3
CS(=O)(=O)OCC(O)C(O)COS(C)(=O)=O	1201	4
CS(=O)(=O)c1cc(F)cc2c3c(n(Cc4ccc(Cl)cc4)c12)C(CC(=O)O)CC3	1202	0
CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1	1203	1
CS(=O)(=O)c1ccc(C(O)C(CF)NC(=O)C(Cl)Cl)cc1	1204	2
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1	1205	3
CS(=O)(=O)c1ccc(Oc2cc(F)cc(C#N)c2)c2c1C(O)C(F)C2F	1206	4
CS(=O)(=O)n1cc2c(n1)CN(C1COC(c3cc(F)ccc3F)C(N)C1)C2	1207	0
CS(C)(=O)=O	1208	4
CSCC1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)O1	1209	0
CSCCC(N)C(=O)O	1210	1
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2	1211	2
CSc1nc2cc(Oc3cccc(Cl)c3Cl)c(Cl)cc2[nH]1	1212	3
C[N+](C)(C)CC(O)CC(=O)[O-]	1213	4
C[N+](C)(C)CCCCCC[N+](C)(C)C	1214	0
C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C	1215	1
C[N+](C)(C)CCOC(N)=O	1216	2
C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O	1217	3
C[N+](C)(C)NCCC(=O)[O-]	1218	4
C[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12	10	2
C[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2	10	2
C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1	1219	0
C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1	1220	1
C[N+]1(CC2CC2)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12	10	2
C[N+]1(CCC(C(N)=O)(c2ccccc2)c2ccccc2)CCCCC1	1221	1
C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1	1222	3
C[N+]12CCCCC1CCC(=C(c1cccs1)c1cccs1)C2	1223	4
C[n+]1ccccc1C=NO	1224	0
Cc1[nH]c(=O)c(C#N)cc1-c1ccc2nccn2c1	1225	1
Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1	1226	2
Cc1[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC1CCN(C(=O)N(C)C)C1	1227	3
Cc1[nH]c(C=C2C(=O)Nc3ccccc32)c(C)c1CCC(=O)O	1228	4
Cc1[nH]c2ccccc2c1CCNCc1ccc(C=CC(=O)NO)cc1	1229	0
Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O	1230	1
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12	1231	2
Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1	1232	3
Cc1c(C(=O)Nc2ccc(N3CC(C)OC(C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1	1233	4
Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)OCCO)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2	1234	0
Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCCCl)OCCCl)ccc12	1235	1
Cc1c(Cl)cc(C(C)C)c(O)c1Cc1c(C)c(Cl)cc(C(C)C)c1O	1236	4
Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1	1237	0
Cc1c(F)cccc1NC(=O)Nc1ccc(Cl)c(S(=O)(=O)C2CCCNC2)c1O	1238	1
Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C	1239	2
Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C	1240	3
Cc1c(O)c(=O)ccn1C	1241	4
Cc1c[nH]c(=O)[nH]c1=O	1242	0
Cc1cc(=O)c(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)c[nH]1	1243	1
Cc1cc(=O)n(-c2ccccc2)n1C	1244	2
Cc1cc(=O)oc2cc(O)ccc12	1245	3
Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br	1246	4
Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1	1247	0
Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1	1248	1
Cc1cc(C)c(CNC(=O)c2cc(Cl)c3c(c2C)OC(C)(C2CCC(N(C)C)CC2)O3)c(=O)[nH]1	1249	1
Cc1cc(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)c1Br	1250	3
Cc1cc(C)c2c(c1)C(N(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1nnn(C)n1)CCCN2CC1CCC(C(=O)O)CC1	1251	4
Cc1cc(C)cc(OCC2CNC(=O)O2)c1	1252	0
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1	102	2
Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1	1253	1
Cc1cc(N)c2cc(NC(=O)Nc3ccc4nc(C)cc(N)c4c3)ccc2n1	1254	2
Cc1cc(N)c2ccccc2c1O	1255	3
Cc1cc(N2CCN(C3CNC(C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1	1256	4
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1	1257	0
Cc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1	1258	1
Cc1cc(O)c(S(=O)(=O)O)cc1Cc1cc(S(=O)(=O)O)c(O)c(Cc2cc(S(=O)(=O)O)c(O)cc2C)c1C	1259	2
Cc1cc2c(OCC(CNC(C)(C)C)OC(=O)c3ccccc3)cccc2[nH]1	1260	3
Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2	1261	4
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1	1262	0
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C	1263	2
Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCCC3C#N)cn2n1	1264	1
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1	1265	2
Cc1ccc(-c2nc(N)nc3c2nnn3Cc2cccc(COC3CCOC3)n2)o1	1266	3
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1	1267	4
Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1	1268	0
Cc1ccc(-n2[nH]c(C)c(N=Nc3cccc(-c4cccc(C(=O)O)c4)c3O)c2=O)cc1C	1269	1
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2cc(F)ccc2Oc2ccc3c(cnn3CCO)c2)cc1	1270	2
Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CCC2C)c1	1271	3
Cc1ccc(=O)n(-c2ccccc2)c1	1272	4
Cc1ccc(C(=CCN2CCCC2)c2cccc(C=CC(=O)O)n2)cc1	1273	0
Cc1ccc(C(=CCN2CCCC2)c2ccccn2)cc1	1274	1
Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1	81	1
Cc1ccc(C(=O)OCc2ccc(C(CN)C(=O)Nc3ccc4cnccc4c3)cc2)c(C)c1	1275	2
Cc1ccc(C(C)C)c(O)c1	1276	3
Cc1ccc(C(C)C)cc2c(C)ccc1-2	1277	3
Cc1ccc(C2OC(CO)C(O)C(O)C2O)cc1Cc1ccc(-c2ccc(F)cc2)s1	1278	0
Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl	1279	1
Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1	1280	2
Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1	1281	3
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1	103	1
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1	103	1
Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O	1282	4
Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1	1283	0
Cc1ccc(S(N)(=O)=O)cc1	1284	1
Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1	1285	2
Cc1ccc2c(Cl)cc(Cl)c(O)c2n1	1286	3
Cc1cccc(-c2nn3c(c2-c2ccnc4ccc(C(N)=O)cc24)CCC3)n1	1287	4
Cc1cccc(C)c1N(CC(=O)Nc1ccc(-c2ncon2)cc1)C(=O)C1CCS(=O)(=O)CC1	1288	0
Cc1cccc(C)c1NC(=O)C(C)N	1289	1
Cc1cccc(C)c1NC(=O)C1CCCCN1C	25	1
Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2	1290	2
Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O	1291	0
Cc1cccc(C)c1NC1=NCCCS1	1292	0
Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O	1293	1
Cc1cccc(C)c1OCC(C)N	1294	2
Cc1cccc(CC(N)C(=O)O)c1	1295	3
Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1	1296	4
Cc1cccc(Cc2cnc[nH]2)c1C	1297	0
Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1	1298	1
Cc1cccc(Nc2ccccc2C(=O)O)c1C	1299	2
Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1	1300	3
Cc1ccccc1-n1c(CF)nc2ccc(N)cc2c1=O	1301	4
Cc1ccccc1C(O)(c1ccccc1C)C1CN2CCC1CC2	1302	0
Cc1ccccc1C(OCCN(C)C)c1ccccc1	1303	1
Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C	1304	2
Cc1ccccc1OCC(O)CO	1305	2
Cc1cccn2c(=O)c(-c3nn[nH]n3)cnc12	1306	4
Cc1ccn(-c2cc(Cl)ccc2C(Oc2cc(-c3ccc(CC(N)C(=O)O)cc3)nc(N)n2)C(F)(F)F)n1	1307	0
Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1	102	2
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1	1308	1
Cc1ccsc1C(=CCCN1CCCC(C(=O)O)C1)c1sccc1C	1309	2
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1	1310	3
Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O	1311	4
Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O	104	0
Cc1cn(C2CC(N=[N+]=[N-])C(CO[P+](=O)O)O2)c(=O)[nH]c1=O	104	0
Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O	1312	0
Cc1cn2nc(-c3cc(=O)n4cc(N5CCNC6(CC6)C5)ccc4n3)cc(C)c2n1	1313	1
Cc1cn[nH]c1	1314	2
Cc1cnc(C(=O)NC2CCCCCC=CC3CC3(C(=O)NS(=O)(=O)C3CC3)NC(=O)C3CC(Oc4nc5ccccc5c5ccccc45)CN3C2=O)cn1	1315	3
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1	1316	4
Cc1cnc(C(=O)O)c[n+]1[O-]	1317	0
Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1	1318	1
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1	1319	3
Cc1cncc(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1	1320	2
Cc1coc2c1C(=O)C(=O)c1c-2ccc2c(C)cccc12	1321	3
Cc1nc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2C2CCC2)n[nH]1	1322	4
Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O	1323	0
Cc1nc(C)c(C)nc1C	1324	1
Cc1nc(NC(=O)N2CCCC2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1	1325	2
Cc1nc(Nc2ccc(F)cc2)nc(N2CCc3ccccc3C2C)c1C	1326	3
Cc1nc2c(OC3CCOc4cc(F)cc(F)c43)cc(C(=O)N(C)C)cc2[nH]1	1327	4
Cc1nc2c([nH]1)CCN(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)c1ccccc1-2	1328	0
Cc1nc2ccc(CN(C)c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)s3)cc2c(=O)[nH]1	1329	1
